Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
60,Sunday Sep 27,boxscore,NYY,,MIA,L,0,5,,33-27,2,7.0,Castano,Schmidt,,3:05,D,,.11,-,

1,Friday Jul 24,boxscore,OAK,,LAA,W-wo,7,3,10,1-0,1,Tied,Smith,Robles,,3:46,N,,1.17,+,
2,Saturday Jul 25,boxscore,OAK,,LAA,L,1,4,,1-1,2,1.0,Bundy,Manaea,Robles,2:27,D,,1.18,-,
3,Sunday Jul 26,boxscore,OAK,,LAA,W,6,4,,2-1,1,Tied,Petit,Ohtani,Hendriks,3:02,D,,1.20,+,
4,Monday Jul 27,boxscore,OAK,,LAA,W,3,0,,3-1,1,Tied,Smith,Canning,Soria,2:59,D,,1.21,++,
5,Tuesday Jul 28,boxscore,OAK,,COL,L,3,8,,3-2,1,Tied,Senzatela,Mengden,,2:58,N,,1.05,-,
6,Wednesday Jul 29,boxscore,OAK,,COL,L,1,5,,3-3,1,Tied,Márquez,Montas,,2:55,D,,1.09,--,
7,Friday Jul 31,boxscore,OAK,@,SEA,L,3,5,,3-4,3,1.0,Walker,Manaea,Williams,2:34,N,,1.26,---,
8,Saturday Aug 1,boxscore,OAK,@,SEA,W,3,2,10,4-4,1,Tied,Soria,Altavilla,Hendriks,3:11,N,,1.22,+,
9,Sunday Aug 2,boxscore,OAK,@,SEA,W,3,2,,5-4,1,Tied,Bassitt,Graveman,Hendriks,3:20,D,,1.26,++,
10,Monday Aug 3,boxscore,OAK,@,SEA,W,11,1,,6-4,1,up 0.5,Montas,Sheffield,,3:04,N,,1.28,+++,
11,Tuesday Aug 4,boxscore,OAK,,TEX,W-wo,5,1,,7-4,1,up 0.5,Hendriks,Volquez,,2:52,N,,1.25,++++,
12,Wednesday Aug 5,boxscore,OAK,,TEX,W,6,4,,8-4,1,up 1.5,McFarland,Gibaut,Soria,2:55,N,,1.22,+++++,
13,Thursday Aug 6,boxscore,OAK,,TEX,W,6,4,,9-4,1,up 2.5,Fiers,Minor,Hendriks,2:39,D,,1.13,++++++,
14,Friday Aug 7,boxscore,OAK,,HOU,W-wo,3,2,13,10-4,1,up 3.5,Wendelken,Sneed,,4:13,N,,1.10,+++++++,
15,Saturday Aug 8,boxscore,OAK,,HOU,W,3,1,,11-4,1,up 4.5,Montas,Valdez,Hendriks,2:24,D,,1.00,++++++++,
16,Sunday Aug 9,boxscore,OAK,,HOU,W,7,2,,12-4,1,up 5.0,Luzardo,Javier,Smith,2:58,D,,.90,+++++++++,
17,Monday Aug 10,boxscore,OAK,@,LAA,L,9,10,,12-5,1,up 4.5,Peña,Petit,Buttrey,3:41,N,,.77,-,
18,Tuesday Aug 11,boxscore,OAK,@,LAA,L,0,6,,12-6,1,up 4.0,Bundy,Fiers,,2:56,N,,.88,--,
19,Wednesday Aug 12,boxscore,OAK,@,LAA,W,8,4,,13-6,1,up 4.0,Bassitt,Canning,,3:20,D,,.97,+,
20,Friday Aug 14,boxscore,OAK,@,SFG,W,8,7,10,14-6,1,up 4.0,Soria,García,Hendriks,3:23,N,,.82,++,
21,Saturday Aug 15,boxscore,OAK,@,SFG,W,7,6,,15-6,1,up 4.0,McFarland,Gott,Hendriks,3:38,D,,.71,+++,
22,Sunday Aug 16,boxscore,OAK,@,SFG,W,15,3,,16-6,1,up 4.5,Fiers,Webb,,3:31,D,,.59,++++,
23,Monday Aug 17,boxscore,OAK,@,ARI,L-wo,3,4,,16-7,1,up 3.5,Crichton,Soria,,3:06,N,,.50,-,
24,Tuesday Aug 18,boxscore,OAK,@,ARI,L,1,10,,16-8,1,up 2.5,Weaver,Montas,,3:04,D,,.58,--,
25,Wednesday Aug 19,boxscore,OAK,,ARI,W,4,1,,17-8,1,up 2.5,Luzardo,Kelly,Hendriks,2:57,N,,.64,+,
26,Thursday Aug 20,boxscore,OAK,,ARI,W,5,1,,18-8,1,up 2.5,Manaea,Young,,2:49,N,,.55,++,
27,Friday Aug 21,boxscore,OAK,,LAA,W,5,3,,19-8,1,up 3.5,Fiers,Heaney,Hendriks,3:07,N,,.50,+++,
28,Saturday Aug 22,boxscore,OAK,,LAA,L,3,4,,19-9,1,up 3.5,Andriese,Bassitt,Buttrey,3:06,D,,.38,-,
29,Sunday Aug 23,boxscore,OAK,,LAA,W-wo,5,4,10,20-9,1,up 4.5,Hendriks,Buttrey,,3:40,D,,.47,+,
30,Monday Aug 24,boxscore,OAK,@,TEX,L,2,3,,20-10,1,up 3.5,Lynn,Luzardo,Montero,2:52,N,,.37,-,
31,Tuesday Aug 25,boxscore,OAK,@,TEX,W,10,3,,21-10,1,up 4.0,Manaea,Gibson,,3:15,N,,.46,+,
32,Wednesday Aug 26,boxscore,OAK,@,TEX,W,3,1,,22-10,1,up 4.5,Fiers,Allard,Hendriks,3:08,N,,.37,++,
33,Saturday Aug 29 (1),boxscore,OAK,@,HOU,L,2,4,7,22-11,1,up 2.5,McCullers,Bassitt,Pressly,2:07,D,,.33,-,2020-08-28 (Boycott (racial justice); (Game2))
34,Saturday Aug 29 (2),boxscore,OAK,@,HOU,L,3,6,7,22-12,1,up 2.5,Greinke,Montas,Pressly,2:33,N,,.42,--,
35,Friday Sep 4,boxscore,OAK,,SDP,L,0,7,,22-13,1,up 2.0,Davies,Luzardo,,2:41,N,,.39,---,
36,Saturday Sep 5,boxscore,OAK,,SDP,W,8,4,,23-13,1,up 3.5,Manaea,Paddack,,3:00,D,,.42,+,
37,Sunday Sep 6,boxscore,OAK,,SDP,L,3,5,,23-14,1,up 3.5,Richards,Fiers,Rosenthal,3:04,D,,.34,-,
38,Monday Sep 7,boxscore,OAK,,HOU,W,6,0,,24-14,1,up 4.5,Bassitt,Javier,,2:55,N,,.56,+,
39,Tuesday Sep 8 (1),boxscore,OAK,,HOU,W,4,2,7,25-14,1,up 4.5,Montas,Greinke,Hendriks,2:23,D,,.44,++,2020-08-30 (Covid; Played at OAK; HOU was home team; (Game1))
40,Tuesday Sep 8 (2),boxscore,OAK,,HOU,L,4,5,7,25-15,1,up 4.5,Paredes,Wendelken,Pressly,2:52,N,,.31,-,
41,Wednesday Sep 9,boxscore,OAK,,HOU,W-wo,3,2,,26-15,1,up 5.5,Hendriks,Pressly,,2:53,N,,.41,+,
42,Thursday Sep 10,boxscore,OAK,,HOU,W,3,1,,27-15,1,up 6.5,Manaea,Urquidy,Hendriks,2:18,D,,.23,++,
43,Friday Sep 11,boxscore,OAK,@,TEX,W,10,6,,28-15,1,up 7.0,Fiers,García,,3:22,N,,.17,+++,
44,Saturday Sep 12 (1),boxscore,OAK,@,TEX,L,2,5,7,28-16,1,up 6.5,Benjamin,Jefferies,Montero,1:58,D,,.18,-,2020-08-27 (Boycott (racial justice); (Game2))
45,Saturday Sep 12 (2),boxscore,OAK,@,TEX,W,10,1,7,29-16,1,up 6.5,Bassitt,Allard,,2:59,N,,.19,+,
46,Sunday Sep 13,boxscore,OAK,@,TEX,L,3,6,,29-17,1,up 6.5,Lynn,Montas,,2:57,D,,.14,-,
47,Monday Sep 14 (1),boxscore,OAK,@,SEA,L,5,6,7,29-18,1,up 6.5,Gonzales,Soria,Hirano,2:18,D,,.18,--,2020-09-01 (Covid; (Game1))
48,Monday Sep 14 (2),boxscore,OAK,@,SEA,W,9,0,7,30-18,1,up 6.5,Minor,Yacabonis,,2:24,N,,.19,+,2020-09-02 (Covid; (Game2))
49,Tuesday Sep 15,boxscore,OAK,@,COL,L,1,3,,30-19,1,up 5.5,Senzatela,Manaea,,2:41,N,,.11,-,
50,Wednesday Sep 16,boxscore,OAK,@,COL,W,3,1,,31-19,1,up 6.5,Fiers,Márquez,Hendriks,2:57,D,,.16,+,
51,Friday Sep 18,boxscore,OAK,,SFG,W,6,0,,32-19,1,up 7.0,Bassitt,Webb,,2:53,N,,.12,++,
52,Saturday Sep 19,boxscore,OAK,,SFG,W,6,0,,33-19,1,up 7.0,Luzardo,Gausman,,2:34,D,,.15,+++,
53,Sunday Sep 20,boxscore,OAK,,SFG,L,2,14,,33-20,1,up 6.0,Anderson,Minor,,3:21,D,,.12,-,
54,Tuesday Sep 22,boxscore,OAK,@,LAD,L,2,7,,33-21,1,up 5.5,May,Montas,,3:18,N,,.12,--,
55,Wednesday Sep 23,boxscore,OAK,@,LAD,W,6,4,,34-21,1,up 6.5,Diekman,Treinen,Hendriks,2:52,N,,.05,+,
56,Thursday Sep 24,boxscore,OAK,@,LAD,L,1,5,,34-22,1,up 5.5,Floro,Fiers,,2:50,N,,.17,-,
57,Friday Sep 25,boxscore,OAK,,SEA,W-wo,3,1,10,35-22,1,up 6.5,Diekman,Gerber,,3:08,N,,.17,+,
58,Saturday Sep 26 (1),boxscore,OAK,,SEA,L,1,5,8,35-23,1,up 6.0,Graveman,Hendriks,,2:39,D,,.18,-,2020-09-03 (Covid; Played at OAK; SEA was home team; (Game2))
59,Saturday Sep 26 (2),boxscore,OAK,,SEA,L,3,12,7,35-24,1,up 6.0,Dunn,Blackburn,,2:15,D,,.22,--,
60,Sunday Sep 27,boxscore,OAK,,SEA,W,6,2,,36-24,1,up 7.0,Petit,Hirano,,3:06,D,,.18,+,

1,Friday Jul 24,boxscore,PHI,,MIA,L,2,5,,0-1,3,1.0,Alcantara,Nola,Kintzler,3:10,N,,1.16,-,
2,Saturday Jul 25,boxscore,PHI,,MIA,W,7,1,,1-1,1,Tied,Wheeler,Vesia,,2:54,D,,1.17,+,
3,Sunday Jul 26,boxscore,PHI,,MIA,L,6,11,,1-2,3,1.0,Tarpley,Irvin,,3:44,D,,1.20,-,
4,Monday Aug 3,boxscore,PHI,@,NYY,L,3,6,,1-3,4,2.5,Cole,Arrieta,Britton,3:00,N,,1.05,--,2020-07-29 (Schedule change (Covid))
5,Wednesday Aug 5 (1),boxscore,PHI,,NYY,W,11,7,7,2-3,4,3.0,Wheeler,Happ,Neris,2:44,D,,1.04,+,2020-07-27 (Covid; (Game2))
6,Wednesday Aug 5 (2),boxscore,PHI,,NYY,L,1,3,7,2-4,4,3.0,Ottavino,Hunter,Britton,2:38,D,,1.06,-,2020-07-30 (Schedule change (Covid); Tropical storm Isaisas; Played at PHI; NYA was home team; (Game1))
7,Thursday Aug 6,boxscore,PHI,,NYY,W,5,4,,3-4,3,3.0,Guerra,Montgomery,Neris,3:22,N,,1.02,+,2020-07-28 (Covid)
8,Saturday Aug 8,boxscore,PHI,,ATL,W,5,0,,4-4,3,2.5,Arrieta,Wright,,2:31,N,,1.19,++,
9,Sunday Aug 9 (1),boxscore,PHI,,ATL,L,2,5,7,4-5,3,3.5,Matzek,Guerra,Melancon,2:59,D,,1.24,-,2020-08-07 (Rain; (Game2))
10,Sunday Aug 9 (2),boxscore,PHI,,ATL,L,0,8,7,4-6,3,3.5,Fried,Howard,,2:29,D,,1.26,--,
11,Monday Aug 10,boxscore,PHI,,ATL,W,13,8,,5-6,3,2.5,Nola,Newcomb,,2:54,N,,1.17,+,
12,Tuesday Aug 11,boxscore,PHI,,BAL,L,9,10,10,5-7,3,2.5,Sulser,Guerra,Lakins,4:00,N,,1.11,-,
13,Wednesday Aug 12,boxscore,PHI,,BAL,L,4,5,,5-8,3,3.5,Armstrong,Eflin,Sulser,3:28,N,,1.06,--,
14,Thursday Aug 13,boxscore,PHI,,BAL,L,4,11,,5-9,4,4.0,Eshelman,Arrieta,,3:29,D,,1.00,---,
15,Friday Aug 14,boxscore,PHI,,NYM,W-wo,6,5,,6-9,3,4.0,Neris,Lugo,,3:24,N,,1.06,+,
16,Saturday Aug 15,boxscore,PHI,,NYM,W,6,2,,7-9,3,3.0,Nola,Matz,,2:45,N,,1.14,++,
17,Sunday Aug 16,boxscore,PHI,,NYM,W,6,2,,8-9,3,2.0,Wheeler,Porcello,,2:57,D,,1.20,+++,
18,Tuesday Aug 18,boxscore,PHI,@,BOS,W,13,6,,9-9,3,1.5,Parker,Taylor,,4:06,N,,1.13,++++,
19,Wednesday Aug 19,boxscore,PHI,@,BOS,L,3,6,,9-10,3,2.0,Brice,Arrieta,Workman,3:36,D,,1.18,-,
20,Thursday Aug 20 (1),boxscore,PHI,@,TOR,L-wo,2,3,7,9-11,4,3.0,Romano,Guerra,,2:43,D,,1.17,--,2020-07-31 (Covid; Played at Buffalo; (Game1))
21,Thursday Aug 20 (2),boxscore,PHI,@,TOR,L,8,9,7,9-12,4,3.0,Kay,Neris,Cole,3:06,D,,1.12,---,2020-08-01 (Covid; Played at Buffalo; (Game2))
22,Friday Aug 21,boxscore,PHI,@,ATL,L,2,11,,9-13,4,4.0,Fried,Nola,,3:18,N,,1.24,----,
23,Saturday Aug 22,boxscore,PHI,@,ATL,L-wo,5,6,,9-14,5,5.0,Melancon,Workman,,3:18,N,,1.15,-----,
24,Sunday Aug 23,boxscore,PHI,@,ATL,W,5,4,,10-14,5,4.0,Eflin,Tomlin,Workman,3:17,N,,1.03,+,
25,Tuesday Aug 25,boxscore,PHI,@,WSN,W,8,3,,11-14,3,3.5,Arrieta,Fedde,,3:13,N,,1.16,++,
26,Wednesday Aug 26,boxscore,PHI,@,WSN,W,3,2,,12-14,3,4.0,Nola,Harris,Workman,3:19,N,,1.29,+++,
27,Friday Aug 28,boxscore,PHI,,ATL,W-wo,7,4,11,13-14,3,3.0,Parker,Melancon,,4:07,N,,1.33,++++,
28,Saturday Aug 29,boxscore,PHI,,ATL,W,4,1,,14-14,2,2.0,Eflin,Tomlin,Workman,2:33,D,,1.44,+++++,
29,Sunday Aug 30,boxscore,PHI,,ATL,L,10,12,,14-15,2,3.0,Minter,Arrieta,Melancon,4:13,N,,1.48,-,
30,Monday Aug 31,boxscore,PHI,,WSN,W,8,6,,15-15,2,3.0,Howard,Fedde,,2:48,N,,1.45,+,
31,Tuesday Sep 1,boxscore,PHI,,WSN,W,6,0,,16-15,2,3.0,Nola,Corbin,,3:14,N,,1.41,++,
32,Wednesday Sep 2,boxscore,PHI,,WSN,W,3,0,,17-15,2,3.0,Wheeler,Scherzer,Workman,2:50,N,,1.38,+++,
33,Thursday Sep 3,boxscore,PHI,,WSN,W-wo,6,5,10,18-15,2,2.5,Parker,Doolittle,,3:50,D,,1.31,++++,
34,Friday Sep 4,boxscore,PHI,@,NYM,W,5,3,,19-15,2,2.0,Arrieta,Hughes,Workman,3:11,N,,1.36,+++++,
35,Saturday Sep 5,boxscore,PHI,@,NYM,L,1,5,,19-16,2,2.0,Lugo,Howard,,3:08,N,,1.16,-,
36,Sunday Sep 6,boxscore,PHI,@,NYM,L,1,14,,19-17,2,3.0,deGrom,Nola,,3:18,D,,1.44,--,
37,Monday Sep 7,boxscore,PHI,@,NYM,W,9,8,10,20-17,2,2.0,Workman,Castro,Neris,3:40,D,,1.54,+,
38,Tuesday Sep 8 (1),boxscore,PHI,,BOS,W-wo,6,5,7,21-17,2,1.5,Neris,Barnes,,2:49,D,,1.29,++,
39,Tuesday Sep 8 (2),boxscore,PHI,,BOS,L,2,5,7,21-18,2,1.5,Mazza,Phelps,Walden,2:36,N,,1.18,-,2020-09-09 (Schedule change (to give both teams an off day); (Game 2))
40,Thursday Sep 10,boxscore,PHI,@,MIA,L-wo,6,7,,21-19,2,3.0,Garcia,Workman,,3:26,N,,1.48,--,
41,Friday Sep 11 (1),boxscore,PHI,@,MIA,W,11,0,7,22-19,2,2.5,Nola,Rogers,,2:33,N,,1.55,+,2020-08-04 (Schedule change (Covid); (Game2))
42,Friday Sep 11 (2),boxscore,PHI,@,MIA,L,3,5,7,22-20,2,2.5,Hoyt,Suárez,Garcia,2:41,N,,1.39,-,
43,Saturday Sep 12,boxscore,PHI,@,MIA,W,12,6,,23-20,2,2.5,Hembree,Ureña,,3:43,N,,1.69,+,
44,Sunday Sep 13 (1),boxscore,PHI,@,MIA,L,1,2,7,23-21,3,4.0,Sánchez,Rosso,,2:01,D,,1.40,-,2020-08-05 (Schedule change (Covid); (Game2))
45,Sunday Sep 13 (2),boxscore,PHI,@,MIA,L,1,8,7,23-22,3,4.0,Garrett,Eflin,,2:22,D,,1.56,--,
46,Monday Sep 14,boxscore,PHI,@,MIA,L,2,6,,23-23,3,4.0,López,Velasquez,,2:47,D,,1.49,---,2020-08-06 (Schedule change (Covid))
47,Tuesday Sep 15,boxscore,PHI,,NYM,W,4,1,,24-23,3,4.0,Arrieta,Porcello,Neris,2:58,N,,1.86,+,
48,Wednesday Sep 16,boxscore,PHI,,NYM,L,4,5,,24-24,3,4.0,Castro,Neris,Díaz,3:17,N,,1.61,-,
49,Thursday Sep 17,boxscore,PHI,,NYM,L,6,10,,24-25,3,4.5,Wilson,Workman,,4:12,N,,2.04,--,
50,Friday Sep 18 (1),boxscore,PHI,,TOR,W,7,0,7,25-25,3,4.0,Eflin,Ray,,2:33,D,,1.93,+,2020-08-02 (Covid; Played at PHI; TOR was home team; (Game1))
51,Friday Sep 18 (2),boxscore,PHI,,TOR,W,8,7,7,26-25,3,4.0,Brogdon,Dolis,Neris,3:14,N,,1.89,++,
52,Saturday Sep 19,boxscore,PHI,,TOR,W,3,1,,27-25,3,3.0,Velasquez,Ryu,Hunter,3:16,N,,1.82,+++,
53,Sunday Sep 20,boxscore,PHI,,TOR,L,3,6,,27-26,3,4.0,Walker,Medina,Bass,3:28,D,,1.73,-,
54,Monday Sep 21,boxscore,PHI,@,WSN,L,1,5,,27-27,3,5.0,Sánchez,Wheeler,,3:48,N,,2.27,--,
55,Tuesday Sep 22 (1),boxscore,PHI,@,WSN,L,1,5,7,27-28,3,6.5,Voth,Nola,,2:09,D,,2.48,---,2020-08-27 (Boycott (racial justice); (Game2))
56,Tuesday Sep 22 (2),boxscore,PHI,@,WSN,L-wo,7,8,8,27-29,3,6.5,Hudson,Workman,,3:25,N,,2.71,----,
57,Wednesday Sep 23,boxscore,PHI,@,WSN,W,12,3,,28-29,3,6.5,Eflin,Fedde,,2:48,N,,2.57,+,
58,Friday Sep 25,boxscore,PHI,@,TBR,L,4,6,,28-30,3,7.0,Anderson,Morgan,Curtiss,3:08,N,,3.33,-,
59,Saturday Sep 26,boxscore,PHI,@,TBR,L,3,4,,28-31,3,7.0,Fairbanks,Wheeler,Slegers,2:53,N,,2.39,--,
60,Sunday Sep 27,boxscore,PHI,@,TBR,L,0,5,,28-32,3,7.0,Fleming,Nola,,2:59,D,,.70,---,

1,Friday Jul 24,boxscore,PIT,@,STL,L,4,5,,0-1,4,1.0,Flaherty,Musgrove,Kim,2:52,N,,1.18,-,
2,Saturday Jul 25,boxscore,PIT,@,STL,L,1,9,,0-2,5,2.0,Wainwright,Williams,,2:55,D,,1.17,--,
3,Sunday Jul 26,boxscore,PIT,@,STL,W,5,1,,1-2,3,1.0,Keller,Hudson,,2:56,D,,1.16,+,
4,Monday Jul 27,boxscore,PIT,,MIL,L,5,6,11,1-3,4,2.0,Phelps,Neverauskas,,3:54,N,,1.21,-,
5,Tuesday Jul 28,boxscore,PIT,,MIL,W,8,6,,2-3,3,2.0,Hartlieb,Wahl,Burdi,3:22,N,,1.17,+,
6,Wednesday Jul 29,boxscore,PIT,,MIL,L,0,3,,2-4,4,2.0,Woodruff,Musgrove,Hader,3:02,N,,1.20,-,
7,Friday Jul 31,boxscore,PIT,@,CHC,L,3,6,,2-5,4,3.0,Darvish,Williams,,3:46,N,,1.21,--,
8,Saturday Aug 1,boxscore,PIT,@,CHC,L,3,4,,2-6,5,4.0,Chatwood,Keller,Wick,3:11,N,,1.16,---,
9,Sunday Aug 2,boxscore,PIT,@,CHC,L-wo,1,2,11,2-7,5,5.0,Jeffress,Ponce,,3:37,D,,1.10,----,
10,Monday Aug 3,boxscore,PIT,@,MIN,L-wo,4,5,,2-8,5,6.0,Rogers,Burdi,,3:13,N,,.92,-----,
11,Tuesday Aug 4,boxscore,PIT,@,MIN,L,3,7,,2-9,5,7.0,Berríos,Musgrove,May,3:30,D,,.85,------,
12,Wednesday Aug 5,boxscore,PIT,,MIN,L,2,5,,2-10,5,8.0,Dobnak,Williams,,2:52,N,,.75,-------,
13,Thursday Aug 6,boxscore,PIT,,MIN,W-wo,6,5,,3-10,5,7.0,Howard,Rogers,,3:07,D,,.65,+,
14,Friday Aug 7,boxscore,PIT,,DET,L,13,17,11,3-11,5,7.5,Garcia,Neverauskas,,4:33,N,,.71,-,
15,Saturday Aug 8,boxscore,PIT,,DET,L,5,11,,3-12,5,8.0,Nova,Holland,,3:22,D,,.63,--,
16,Sunday Aug 9,boxscore,PIT,,DET,L,1,2,,3-13,5,8.5,Turnbull,Rodríguez,Jiménez,2:45,D,,.53,---,
17,Thursday Aug 13,boxscore,PIT,@,CIN,W,9,6,,4-13,5,9.5,Williams,DeSclafani,,3:21,N,,.55,+,
18,Friday Aug 14,boxscore,PIT,@,CIN,L,1,8,,4-14,5,9.5,Gray,Kuhl,,2:50,N,,.66,-,
19,Tuesday Aug 18,boxscore,PIT,,CLE,L,3,6,10,4-15,5,9.5,Wittgren,Howard,Hand,4:02,N,,.45,--,
20,Wednesday Aug 19,boxscore,PIT,,CLE,L,1,6,,4-16,5,10.0,Civale,Neverauskas,,2:56,N,,.34,---,
21,Thursday Aug 20,boxscore,PIT,,CLE,L,0,2,,4-17,5,10.5,Bieber,Williams,Hand,3:24,N,,.27,----,
22,Friday Aug 21,boxscore,PIT,,MIL,W,7,2,,5-17,5,9.5,Kuhl,Houser,,2:53,N,,.24,+,
23,Saturday Aug 22,boxscore,PIT,,MIL,W,12,5,,6-17,5,8.5,Holland,Lindblom,,3:30,D,,.32,++,
24,Sunday Aug 23,boxscore,PIT,,MIL,W,5,4,,7-17,5,8.5,Stratton,Phelps,Rodríguez,3:11,D,,.40,+++,
25,Tuesday Aug 25,boxscore,PIT,@,CHW,L,0,4,,7-18,5,9.0,Giolito,Brault,,2:23,N,,.40,-,
26,Wednesday Aug 26,boxscore,PIT,@,CHW,L,3,10,,7-19,5,9.0,Keuchel,Williams,,2:41,D,,.34,--,
27,Thursday Aug 27 (1),boxscore,PIT,@,STL,W,4,3,8,8-19,5,8.0,Stratton,Gant,Rodríguez,2:48,D,,.31,+,2020-08-10 (Covid; (Game1))
28,Thursday Aug 27 (2),boxscore,PIT,@,STL,W,2,0,7,9-19,5,8.0,Ponce,Oviedo,Turley,2:02,N,,.30,++,2020-08-11 (Covid; (Game2))
29,Friday Aug 28,boxscore,PIT,@,MIL,L,1,9,,9-20,5,8.0,Burnes,Holland,,2:55,N,,.54,-,
30,Saturday Aug 29,boxscore,PIT,@,MIL,L-wo,6,7,,9-21,5,8.5,Williams,Rodríguez,,3:19,N,,.43,--,
31,Sunday Aug 30,boxscore,PIT,@,MIL,W,5,1,,10-21,5,8.5,Tropeano,Woodruff,,3:13,D,,.34,+,
32,Monday Aug 31,boxscore,PIT,@,MIL,L,5,6,,10-22,5,9.0,Williams,Turley,Hader,3:25,N,,.47,-,
33,Tuesday Sep 1,boxscore,PIT,,CHC,L,7,8,11,10-23,5,10.0,Jeffress,Crick,,4:10,N,,.30,--,
34,Wednesday Sep 2,boxscore,PIT,,CHC,L,2,8,,10-24,5,11.0,Hendricks,Musgrove,,3:15,N,,.20,---,
35,Thursday Sep 3,boxscore,PIT,,CHC,W,6,2,,11-24,5,10.0,Brubaker,Mills,,3:16,D,,.12,+,
36,Friday Sep 4 (1),boxscore,PIT,,CIN,L,2,4,7,11-25,5,10.5,Castillo,Brault,Iglesias,2:31,D,,.17,-,2020-08-15 (Covid; Played at PIT; CIN was home team; (Game2))
37,Friday Sep 4 (2),boxscore,PIT,,CIN,W,4,3,7,12-25,5,10.5,Howard,Bauer,Rodríguez,2:25,N,,.10,+,
38,Saturday Sep 5,boxscore,PIT,,CIN,L,2,6,,12-26,5,10.0,Garrett,Williams,,3:23,N,,.15,-,
39,Sunday Sep 6,boxscore,PIT,,CIN,W-wo,3,2,,13-26,5,9.0,Rodríguez,Iglesias,,3:02,D,,.07,+,
40,Tuesday Sep 8,boxscore,PIT,,CHW,W-wo,5,4,,14-26,5,9.5,Rodríguez,Detwiler,,3:19,N,,.09,++,
41,Wednesday Sep 9,boxscore,PIT,,CHW,L,1,8,,14-27,5,9.5,Dunning,Brubaker,,3:08,N,,.14,-,
42,Friday Sep 11,boxscore,PIT,@,KCR,L,3,4,,14-28,5,10.0,Bubic,Brault,Holland,3:10,N,,.07,--,
43,Saturday Sep 12,boxscore,PIT,@,KCR,L,4,7,,14-29,5,11.0,Zimmer,Williams,Holland,3:06,N,,.03,---,
44,Sunday Sep 13,boxscore,PIT,@,KCR,L,0,11,,14-30,5,12.0,Keller,Kuhl,,3:02,D,,.02,----,
45,Monday Sep 14 (1),boxscore,PIT,@,CIN,L-wo,1,3,7,14-31,5,13.0,Iglesias,Howard,,2:25,D,,.01,-----,2020-08-16 (Covid; (Game2))
46,Monday Sep 14 (2),boxscore,PIT,@,CIN,L,4,9,7,14-32,5,13.0,Romano,Turley,,2:58,N,,.01,------,
47,Tuesday Sep 15,boxscore,PIT,@,CIN,L,1,4,,14-33,5,14.0,Lorenzen,Musgrove,Garrett,2:40,N,,.00,-------,
48,Wednesday Sep 16,boxscore,PIT,@,CIN,L,0,1,,14-34,5,15.0,Castillo,Brubaker,Iglesias,2:34,N,,.00,--------,
49,Thursday Sep 17,boxscore,PIT,,STL,W,5,1,,15-34,5,14.5,Brault,Gomber,,2:25,N,,.00,+,
50,Friday Sep 18 (1),boxscore,PIT,,STL,L,5,6,7,15-35,5,16.0,Reyes,Williams,Helsley,3:08,D,,.00,-,2020-08-12 (Covid; Played at PIT; SLN was home team; (Game2))
51,Friday Sep 18 (2),boxscore,PIT,,STL,L,2,7,7,15-36,5,16.0,Miller,Kuhl,,2:19,N,,.00,--,
52,Saturday Sep 19,boxscore,PIT,,STL,L,4,5,,15-37,5,16.0,Woodford,Howard,Cabrera,3:06,N,,.00,---,
53,Sunday Sep 20,boxscore,PIT,,STL,L,1,2,,15-38,5,16.0,Flaherty,Holland,Miller,2:50,D,,.00,----,
54,Monday Sep 21,boxscore,PIT,,CHC,L,0,5,,15-39,5,17.0,Lester,Brubaker,,2:58,N,,.00,-----,
55,Tuesday Sep 22,boxscore,PIT,,CHC,W-wo,3,2,,16-39,5,16.0,Rodríguez,Chafin,,2:45,N,,.00,+,
56,Wednesday Sep 23,boxscore,PIT,,CHC,W,2,1,,17-39,5,15.0,Williams,Hendricks,Rodríguez,2:57,N,,.00,++,
57,Thursday Sep 24,boxscore,PIT,,CHC,W,7,0,,18-39,5,14.0,Kuhl,Mills,,2:36,D,,.00,+++,
58,Friday Sep 25,boxscore,PIT,@,CLE,L-wo,3,4,,18-40,5,15.0,Plutko,Stratton,,3:18,N,,.00,-,
59,Saturday Sep 26,boxscore,PIT,@,CLE,W,8,0,,19-40,5,14.0,Musgrove,Civale,,2:56,N,,.00,+,
60,Sunday Sep 27,boxscore,PIT,@,CLE,L,6,8,,19-41,5,15.0,Karinchak,Turley,Hand,3:00,D,,.00,-,

1,Friday Jul 24,boxscore,SDP,,ARI,W,7,2,,1-0,2,0.5,Paddack,Bumgarner,,3:05,N,,1.18,+,
2,Saturday Jul 25,boxscore,SDP,,ARI,W,5,1,,2-0,1,up 0.5,Lamet,Ray,,3:18,N,,1.20,++,
3,Sunday Jul 26,boxscore,SDP,,ARI,L,3,4,,2-1,1,Tied,Bradley,Yates,,3:44,D,,1.19,-,
4,Monday Jul 27,boxscore,SDP,,ARI,W,6,2,,3-1,1,up 0.5,Quantrill,Weaver,,3:03,D,,1.21,+,
5,Tuesday Jul 28,boxscore,SDP,@,SFG,W,5,3,,4-1,1,up 0.5,Davies,Samardzija,Pomeranz,2:54,N,,1.19,++,
