Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
81,Saturday Jun 22,boxscore,SEA,,BAL,L,4,8,,34-47,5,15.5,Cashner,Milone,,3:05,D,27484,.09,-,
82,Sunday Jun 23,boxscore,SEA,,BAL,W,13,3,,35-47,5,15.5,Kikuchi,Ynoa,,3:07,D,23920,.07,+,
83,Tuesday Jun 25,boxscore,SEA,@,MIL,W,8,3,,36-47,5,15.5,Gonzales,Davies,,3:38,N,28468,.08,++,
84,Wednesday Jun 26,boxscore,SEA,@,MIL,W,4,2,,37-47,5,14.5,LeBlanc,Houser,Elías,3:11,N,30074,.09,+++,
85,Thursday Jun 27,boxscore,SEA,@,MIL,L,2,4,,37-48,5,14.5,Anderson,Leake,Hader,2:34,D,36587,.10,-,
86,Friday Jun 28,boxscore,SEA,@,HOU,L-wo,1,2,10,37-49,5,15.5,Harris,Festa,,3:27,N,32828,.09,--,
87,Saturday Jun 29,boxscore,SEA,@,HOU,L-wo,5,6,10,37-50,5,16.5,Devenski,Elías,,3:38,N,35082,.07,---,
88,Sunday Jun 30,boxscore,SEA,@,HOU,L,1,6,,37-51,5,17.5,Cole,Gonzales,,2:52,D,32485,.05,----,
89,Tuesday Jul 2,boxscore,SEA,,STL,W,5,4,,38-51,5,17.5,Adams,Gallegos,Elías,3:18,N,20173,.03,+,
90,Wednesday Jul 3,boxscore,SEA,,STL,L,2,5,,38-52,5,18.5,Brebbia,Adams,,2:58,N,31876,.04,-,
91,Thursday Jul 4,boxscore,SEA,,STL,L,4,5,,38-53,5,19.0,Ponce de Leon,Milone,Martinez,2:45,D,26673,.02,--,
92,Friday Jul 5,boxscore,SEA,,OAK,L,2,5,,38-54,5,19.0,Anderson,Kikuchi,Hendriks,2:51,N,19736,.02,---,
93,Saturday Jul 6,boxscore,SEA,,OAK,W,6,3,,39-54,5,19.0,Gonzales,Bassitt,,2:31,N,24307,.01,+,
94,Sunday Jul 7,boxscore,SEA,,OAK,L,4,7,,39-55,5,20.0,Mengden,Carasiti,Hendriks,3:15,D,25830,.02,-,
95,Friday Jul 12,boxscore,SEA,@,LAA,L,0,13,,39-56,5,19.5,Peña,Leake,,2:54,N,43140,.01,--,
96,Saturday Jul 13,boxscore,SEA,@,LAA,L,2,9,,39-57,5,20.5,Harvey,LeBlanc,,3:07,N,41549,.01,---,
97,Sunday Jul 14,boxscore,SEA,@,LAA,L,3,6,,39-58,5,21.5,Buttrey,Bass,Robles,3:28,D,38560,.00,----,
98,Tuesday Jul 16,boxscore,SEA,@,OAK,L,2,9,,39-59,5,21.0,Mengden,Gonzales,,2:43,N,18718,.00,-----,
99,Wednesday Jul 17,boxscore,SEA,@,OAK,L,2,10,,39-60,5,22.0,Bailey,Milone,,2:49,D,19161,.00,------,
100,Friday Jul 19,boxscore,SEA,,LAA,W,10,0,,40-60,5,22.5,Leake,Barria,,2:32,N,19994,.00,+,
101,Saturday Jul 20,boxscore,SEA,,LAA,L,2,6,,40-61,5,23.5,Buttrey,Elías,,3:23,N,30941,.00,-,
102,Sunday Jul 21,boxscore,SEA,,LAA,L,3,9,,40-62,5,24.5,Peters,Kikuchi,,3:15,D,25984,.00,--,
103,Monday Jul 22,boxscore,SEA,,TEX,W,7,3,,41-62,5,24.5,Gonzales,Sampson,Elías,2:50,N,16110,.00,+,
104,Tuesday Jul 23,boxscore,SEA,,TEX,L,2,7,,41-63,5,24.5,Payano,Milone,,2:39,N,15536,.00,-,
105,Wednesday Jul 24,boxscore,SEA,,TEX,W,5,3,,42-63,5,24.5,Leake,Minor,Elías,2:25,D,28145,.00,+,
106,Thursday Jul 25,boxscore,SEA,,DET,W,10,2,,43-63,5,24.0,LeBlanc,VerHagen,,2:47,N,18544,.00,++,
107,Friday Jul 26,boxscore,SEA,,DET,W-wo,3,2,,44-63,5,23.0,Elías,Cisnero,,2:51,N,26702,.00,+++,
108,Saturday Jul 27,boxscore,SEA,,DET,W,8,1,,45-63,5,23.0,Gonzales,Alexander,,3:02,D,27140,.00,++++,
109,Sunday Jul 28,boxscore,SEA,,DET,W-wo,3,2,10,46-63,5,23.0,Elías,Cisnero,,2:58,D,20024,.00,+++++,
110,Tuesday Jul 30,boxscore,SEA,@,TEX,W,8,5,,47-63,5,23.0,Tuivailala,Martin,Elías,3:16,N,20599,.00,++++++,
111,Wednesday Jul 31,boxscore,SEA,@,TEX,L,7,9,,47-64,5,23.0,Minor,LeBlanc,Chavez,3:26,N,22539,.00,-,
112,Friday Aug 2,boxscore,SEA,@,HOU,L,2,10,,47-65,5,24.5,Miley,Kikuchi,,2:57,N,41444,.00,--,
113,Saturday Aug 3,boxscore,SEA,@,HOU,L,0,9,,47-66,5,25.5,Sanchez,Gonzales,,3:02,N,37059,.00,---,
114,Sunday Aug 4,boxscore,SEA,@,HOU,L,1,3,,47-67,5,26.5,Verlander,Milone,Osuna,2:56,D,39667,.00,----,
115,Tuesday Aug 6,boxscore,SEA,,SDP,L,4,9,,47-68,5,27.5,Lamet,LeBlanc,,2:55,N,24020,.00,-----,
116,Wednesday Aug 7,boxscore,SEA,,SDP,W,3,2,,48-68,5,27.5,Magill,Muñoz,Bass,3:05,D,20142,.00,+,
117,Friday Aug 9,boxscore,SEA,,TBR,L,3,5,,48-69,5,28.5,Drake,Bass,Pagán,3:21,N,26774,.00,-,
118,Saturday Aug 10,boxscore,SEA,,TBR,L,4,5,,48-70,5,29.5,Morton,Milone,Pagán,2:39,N,33895,.00,--,
119,Sunday Aug 11,boxscore,SEA,,TBR,L,0,1,,48-71,5,29.5,Yarbrough,LeBlanc,Pagán,2:23,D,24219,.00,---,
120,Tuesday Aug 13,boxscore,SEA,@,DET,W,11,6,,49-71,5,29.0,Grotz,Boyd,,3:42,N,16195,.00,+,
121,Wednesday Aug 14,boxscore,SEA,@,DET,L,2,3,,49-72,5,29.0,Jackson,Gonzales,Jiménez,2:48,N,17132,.00,-,
122,Thursday Aug 15,boxscore,SEA,@,DET,W,7,2,,50-72,5,28.0,Milone,Turnbull,,2:51,D,19440,.00,+,
123,Friday Aug 16,boxscore,SEA,@,TOR,L,3,7,,50-73,5,28.0,Waguespack,LeBlanc,,2:37,N,20844,.00,-,
124,Saturday Aug 17,boxscore,SEA,@,TOR,W,4,3,,51-73,5,27.0,Bass,Mayza,Magill,2:48,D,22073,.00,+,
125,Sunday Aug 18,boxscore,SEA,@,TOR,W,7,0,,52-73,5,27.0,Kikuchi,Font,,2:25,D,23604,.00,++,
126,Monday Aug 19,boxscore,SEA,@,TBR,W,9,3,,53-73,5,27.0,Gonzales,McKay,,3:04,N,9152,.00,+++,
127,Tuesday Aug 20,boxscore,SEA,@,TBR,W,7,4,,54-73,5,27.0,Milone,Beeks,Magill,3:25,N,7455,.00,++++,
128,Wednesday Aug 21,boxscore,SEA,@,TBR,L-wo,6,7,,54-74,5,27.0,Pagán,Magill,,2:58,D,7827,.00,-,
129,Friday Aug 23,boxscore,SEA,,TOR,W,7,4,,55-74,5,27.5,Wisler,Gaviglio,Magill,3:51,N,34706,.00,+,
130,Saturday Aug 24,boxscore,SEA,,TOR,L,5,7,,55-75,5,28.5,Stewart,McClain,Law,3:38,N,34590,.00,-,
131,Sunday Aug 25,boxscore,SEA,,TOR,W,3,1,,56-75,5,28.5,Gonzales,Buchholz,Magill,2:28,D,29698,.00,+,
132,Monday Aug 26,boxscore,SEA,,NYY,L,4,5,,56-76,5,29.0,Happ,Milone,Chapman,2:57,N,23030,.00,-,
133,Tuesday Aug 27,boxscore,SEA,,NYY,L,0,7,,56-77,5,30.0,Tanaka,Kikuchi,,2:59,N,23129,.00,--,
134,Wednesday Aug 28,boxscore,SEA,,NYY,L,3,7,,56-78,5,31.0,Paxton,Sheffield,,3:11,D,32013,.00,---,
135,Thursday Aug 29,boxscore,SEA,@,TEX,W,5,3,,57-78,5,30.0,Magill,Leclerc,,3:09,N,16591,.00,+,
136,Friday Aug 30,boxscore,SEA,@,TEX,L,3,6,,57-79,5,31.0,Allard,Gonzales,Clase,2:45,N,23563,.00,-,
137,Saturday Aug 31,boxscore,SEA,@,TEX,L-wo,2,3,,57-80,5,31.0,Clase,Magill,,2:49,N,33668,.00,--,
138,Sunday Sep 1,boxscore,SEA,@,TEX,W,11,3,,58-80,5,31.0,Kikuchi,Martin,,3:39,D,22116,.00,+,
139,Monday Sep 2,boxscore,SEA,@,CHC,L,1,5,,58-81,5,32.0,Phelps,Wisler,,2:56,D,39133,.00,-,
140,Tuesday Sep 3,boxscore,SEA,@,CHC,L,1,6,,58-82,5,32.0,Lester,Hernández,,3:14,N,33958,.00,--,
141,Thursday Sep 5,boxscore,SEA,@,HOU,L-wo,9,11,13,58-83,5,33.0,James,Wisler,,4:40,N,27822,.00,---,
142,Friday Sep 6,boxscore,SEA,@,HOU,L,4,7,,58-84,5,34.0,Smith,Milone,Osuna,3:31,N,33149,.00,----,
143,Saturday Sep 7,boxscore,SEA,@,HOU,L,1,2,,58-85,5,35.0,Verlander,Adams,Harris,2:56,N,41958,.00,-----,
144,Sunday Sep 8,boxscore,SEA,@,HOU,L,1,21,,58-86,5,36.0,Cole,Hernández,,2:50,D,35569,.00,------,
145,Tuesday Sep 10,boxscore,SEA,,CIN,W,4,3,,59-86,5,35.5,Altavilla,Garrett,Bass,2:49,N,12230,.00,+,
146,Wednesday Sep 11,boxscore,SEA,,CIN,W,5,3,,60-86,5,34.5,Gonzales,Gray,Bass,2:58,N,10152,.00,++,
147,Thursday Sep 12,boxscore,SEA,,CIN,L,5,11,,60-87,5,34.5,Romano,Altavilla,,3:21,N,15564,.00,-,
148,Friday Sep 13,boxscore,SEA,,CHW,L,7,9,,60-88,5,35.5,Osich,Kikuchi,Colomé,3:47,N,17255,.00,--,
149,Saturday Sep 14,boxscore,SEA,,CHW,W-wo,2,1,10,61-88,5,35.5,Magill,Colomé,,3:28,N,26063,.00,+,
150,Sunday Sep 15,boxscore,SEA,,CHW,W-wo,11,10,,62-88,5,35.5,Adams,Ruiz,,3:44,D,17091,.00,++,
151,Tuesday Sep 17,boxscore,SEA,@,PIT,W,6,0,,63-88,5,35.5,Gonzales,Keller,,2:58,N,10933,.00,+++,
152,Wednesday Sep 18,boxscore,SEA,@,PIT,W,4,1,,64-88,5,35.5,Milone,Agrazal,Magill,2:47,N,9875,.00,++++,
153,Thursday Sep 19,boxscore,SEA,@,PIT,W,6,5,11,65-88,5,35.0,Brennan,Holmes,Swanson,4:16,D,12543,.00,+++++,
154,Friday Sep 20,boxscore,SEA,@,BAL,L,3,5,,65-89,5,36.0,Brooks,Hernández,,2:27,N,11714,.00,-,
155,Saturday Sep 21,boxscore,SEA,@,BAL,W,7,6,13,66-89,5,35.0,Altavilla,Scott,Swanson,4:42,N,22556,.00,+,
156,Sunday Sep 22,boxscore,SEA,@,BAL,L,1,2,,66-90,5,36.0,Means,Gonzales,Bleier,2:11,D,17540,.00,-,
157,Tuesday Sep 24,boxscore,SEA,,HOU,L,0,3,,66-91,5,37.0,Cole,Milone,Osuna,2:51,N,11259,.00,--,
158,Wednesday Sep 25,boxscore,SEA,,HOU,L,0,3,,66-92,5,38.0,Greinke,Kikuchi,Harris,2:33,N,10916,.00,---,
159,Thursday Sep 26,boxscore,SEA,,OAK,L,1,3,,66-93,5,38.0,Manaea,Hernández,Hendriks,2:39,N,20921,.00,----,
160,Friday Sep 27,boxscore,SEA,,OAK,W-wo,4,3,,67-93,5,38.0,Warren,Hendriks,,3:34,N,24198,.00,+,
161,Saturday Sep 28,boxscore,SEA,,OAK,L,0,1,,67-94,5,39.0,Anderson,Gonzales,Luzardo,2:41,N,26470,.00,-,
162,Sunday Sep 29,boxscore,SEA,,OAK,W,3,1,,68-94,5,39.0,McClain,Roark,Bass,2:52,D,16819,.00,+,

1,Thursday Mar 28,boxscore,SFG,@,SDP,L,0,2,,0-1,4,1.0,Lauer,Bumgarner,Yates,2:18,D,44655,1.08,-,
2,Friday Mar 29,boxscore,SFG,@,SDP,L,1,4,,0-2,5,2.0,Lucchesi,Holland,Yates,3:07,N,33769,1.02,--,
3,Saturday Mar 30,boxscore,SFG,@,SDP,W,3,2,,1-2,4,1.0,Rodríguez,Margevicius,Smith,3:10,N,41899,.97,+,
4,Sunday Mar 31,boxscore,SFG,@,SDP,L,1,3,,1-3,4,2.0,Warren,Vincent,Yates,2:47,D,38444,1.02,-,
5,Monday Apr 1,boxscore,SFG,@,LAD,W,4,2,,2-3,3,1.0,Gott,Kelly,Smith,2:59,N,40477,1.00,+,
6,Tuesday Apr 2,boxscore,SFG,@,LAD,L,5,6,,2-4,4,2.0,Ryu,Bumgarner,Jansen,2:50,N,42887,1.03,-,
7,Wednesday Apr 3,boxscore,SFG,@,LAD,L,3,5,,2-5,5,3.0,Alexander,Moronta,Jansen,2:59,N,51170,1.03,--,
8,Friday Apr 5,boxscore,SFG,,TBR,L,2,5,,2-6,5,4.0,Glasnow,Rodríguez,Alvarado,3:06,D,41067,.77,---,
9,Saturday Apr 6,boxscore,SFG,,TBR,W,6,4,,3-6,4,4.0,Bergen,Yarbrough,Smith,2:51,D,31828,.75,+,
10,Sunday Apr 7,boxscore,SFG,,TBR,L,0,3,,3-7,4,5.0,Chirinos,Pomeranz,Alvarado,3:06,D,31574,.75,-,
11,Monday Apr 8,boxscore,SFG,,SDP,L,5,6,,3-8,4,5.0,Lauer,Moronta,Yates,2:55,N,28625,.84,--,
12,Tuesday Apr 9,boxscore,SFG,,SDP,W,7,2,,4-8,4,4.0,Holland,Lucchesi,,2:39,N,28506,.79,+,
13,Wednesday Apr 10,boxscore,SFG,,SDP,L,1,3,,4-9,4,4.0,Margevicius,Rodríguez,Yates,2:37,D,28584,.89,-,
14,Thursday Apr 11,boxscore,SFG,,COL,W,1,0,,5-9,4,4.0,Samardzija,Gray,Smith,2:34,N,29727,.77,+,
15,Friday Apr 12,boxscore,SFG,,COL,W-wo,3,2,18,6-9,4,4.0,Bergen,Johnson,,5:35,N,33616,.83,++,
16,Saturday Apr 13,boxscore,SFG,,COL,W,5,2,,7-9,3,4.0,Bumgarner,Freeland,Dyson,2:48,D,32607,.86,+++,
17,Sunday Apr 14,boxscore,SFG,,COL,L,0,4,,7-10,4,4.0,Márquez,Holland,,2:25,D,35513,.94,-,
18,Tuesday Apr 16,boxscore,SFG,@,WSN,W,7,3,,8-10,4,2.5,Rodríguez,Strasburg,,3:16,N,22334,.85,+,
19,Wednesday Apr 17,boxscore,SFG,@,WSN,L,6,9,,8-11,4,3.5,Hellickson,Samardzija,,3:07,N,22611,.89,-,
20,Thursday Apr 18,boxscore,SFG,@,WSN,L,2,4,,8-12,4,4.5,Corbin,Pomeranz,Doolittle,2:52,D,26085,.80,--,
21,Friday Apr 19,boxscore,SFG,@,PIT,L,1,4,,8-13,5,5.5,Lyles,Bumgarner,Vazquez,2:48,N,15049,.76,---,
22,Saturday Apr 20,boxscore,SFG,@,PIT,L,1,3,5,8-14,5,5.5,Taillon,Holland,,1:32,D,17663,.70,----,
23,Sunday Apr 21,boxscore,SFG,@,PIT,W,3,2,,9-14,5,5.5,Rodríguez,Archer,Smith,2:47,D,12396,.68,+,
24,Tuesday Apr 23,boxscore,SFG,@,TOR,W,7,6,,10-14,4,4.5,Samardzija,Thornton,Smith,3:06,N,20384,.68,++,
25,Wednesday Apr 24,boxscore,SFG,@,TOR,W,4,0,,11-14,4,3.5,Pomeranz,Buchholz,,2:41,D,19652,.77,+++,
26,Friday Apr 26,boxscore,SFG,,NYY,L,3,7,,11-15,5,5.0,Paxton,Bumgarner,,3:26,N,34950,.76,-,
27,Saturday Apr 27,boxscore,SFG,,NYY,L,4,6,,11-16,5,6.0,Happ,Holland,Chapman,2:35,D,33971,.70,--,
28,Sunday Apr 28,boxscore,SFG,,NYY,L,5,11,,11-17,5,7.0,Germán,Rodríguez,,3:16,D,34540,.61,---,
29,Monday Apr 29,boxscore,SFG,,LAD,W,3,2,,12-17,5,6.0,Dyson,Stripling,Smith,3:14,N,32212,.67,+,
30,Tuesday Apr 30,boxscore,SFG,,LAD,L,3,10,,12-18,5,7.0,Buehler,Pomeranz,,2:45,N,32017,.78,-,
31,Wednesday May 1,boxscore,SFG,,LAD,W-wo,2,1,,13-18,5,6.0,Smith,Urías,,3:01,N,31960,.66,+,
32,Friday May 3,boxscore,SFG,@,CIN,W,12,11,11,14-18,5,6.0,Moronta,Hughes,Smith,4:29,N,23478,.63,++,
33,Saturday May 4,boxscore,SFG,@,CIN,L,2,9,,14-19,5,7.0,Roark,Rodríguez,,2:26,N,24104,.68,-,
34,Sunday May 5,boxscore,SFG,@,CIN,W,6,5,,15-19,5,6.0,Watson,Iglesias,Smith,2:38,D,23654,.61,+,
35,Monday May 6,boxscore,SFG,@,CIN,L,4,12,,15-20,5,7.0,DeSclafani,Pomeranz,,2:57,D,19476,.66,-,
36,Tuesday May 7,boxscore,SFG,@,COL,W,14,4,,16-20,4,7.0,Bumgarner,Senzatela,,3:23,N,21707,.66,+,
37,Thursday May 9,boxscore,SFG,@,COL,L,11,12,,16-21,5,7.5,Shaw,Beede,Davis,3:56,D,25368,.70,-,
38,Friday May 10,boxscore,SFG,,CIN,L,0,7,,16-22,5,8.5,Castillo,Rodríguez,,2:47,N,32191,.58,--,
39,Saturday May 11,boxscore,SFG,,CIN,L,4,5,,16-23,5,8.5,Garrett,Moronta,Iglesias,2:59,N,32829,.52,---,
40,Sunday May 12,boxscore,SFG,,CIN,W,6,5,,17-23,5,8.5,Watson,Hernandez,Smith,3:01,D,35824,.51,+,
41,Tuesday May 14,boxscore,SFG,,TOR,L,3,7,,17-24,5,9.5,Thornton,Vincent,,3:02,N,31230,.53,-,
42,Wednesday May 15,boxscore,SFG,,TOR,W,4,3,,18-24,5,9.5,Melancon,Tepera,Smith,3:01,D,31828,.46,+,
43,Friday May 17,boxscore,SFG,@,ARI,L,0,7,,18-25,5,10.5,Kelly,Samardzija,,3:06,N,26806,.57,-,
44,Saturday May 18,boxscore,SFG,@,ARI,W,8,5,,19-25,5,9.5,Bumgarner,Godley,,3:24,N,25014,.50,+,
45,Sunday May 19,boxscore,SFG,@,ARI,W,3,2,10,20-25,4,9.5,Dyson,Hirano,Smith,3:28,D,24061,.62,++,
46,Monday May 20,boxscore,SFG,,ATL,L,1,4,,20-26,5,10.0,Soroka,Suárez,Newcomb,2:23,N,29815,.60,-,
47,Tuesday May 21,boxscore,SFG,,ATL,W-wo,4,3,,21-26,5,10.0,Gott,Jackson,,3:16,N,28030,.53,+,
48,Wednesday May 22,boxscore,SFG,,ATL,L,2,9,,21-27,5,10.0,Fried,Samardzija,,2:48,N,31402,.58,-,
49,Thursday May 23,boxscore,SFG,,ATL,L,4,5,13,21-28,5,10.5,Jackson,Moronta,,4:21,D,32463,.53,--,
50,Friday May 24,boxscore,SFG,,ARI,L,2,18,,21-29,5,11.5,Ray,Pomeranz,Godley,3:35,N,31777,.52,---,
51,Saturday May 25,boxscore,SFG,,ARI,L,4,10,,21-30,5,12.5,Clarke,Suárez,,3:06,D,31531,.42,----,
52,Sunday May 26,boxscore,SFG,,ARI,L,2,6,,21-31,5,13.5,Weaver,Anderson,Holland,3:17,D,37017,.34,-----,
53,Tuesday May 28,boxscore,SFG,@,MIA,L,3,11,,21-32,5,14.0,Richards,Samardzija,,2:51,N,6407,.25,------,
54,Wednesday May 29,boxscore,SFG,@,MIA,L,2,4,,21-33,5,15.0,Anderson,Bumgarner,Romo,2:38,N,6487,.23,-------,
55,Thursday May 30,boxscore,SFG,@,MIA,W,3,1,,22-33,5,15.0,Moronta,Conley,Smith,3:05,D,7371,.20,+,
56,Friday May 31,boxscore,SFG,@,BAL,L,6,9,,22-34,5,16.0,Cashner,Pomeranz,Bleier,3:09,N,17545,.22,-,
57,Saturday Jun 1,boxscore,SFG,@,BAL,W,8,2,,23-34,5,16.0,Anderson,Hess,,2:48,D,19352,.18,+,
58,Sunday Jun 2,boxscore,SFG,@,BAL,W,8,1,,24-34,5,16.0,Samardzija,Ynoa,,3:01,D,16991,.21,++,
59,Tuesday Jun 4,boxscore,SFG,@,NYM,W,9,3,10,25-34,5,16.5,Melancon,Gsellman,,3:35,N,24878,.23,+++,
60,Wednesday Jun 5,boxscore,SFG,@,NYM,L,0,7,,25-35,5,16.5,Vargas,Beede,,2:41,N,23357,.30,-,
61,Thursday Jun 6,boxscore,SFG,@,NYM,L,3,7,,25-36,5,17.0,Lugo,Melancon,,2:43,D,28857,.25,--,
62,Friday Jun 7,boxscore,SFG,,LAD,W,2,1,,26-36,5,16.0,Moronta,Kershaw,Smith,2:31,N,35157,.23,+,
63,Saturday Jun 8,boxscore,SFG,,LAD,L,2,7,,26-37,5,17.0,Hill,Samardzija,,3:41,D,37784,.25,-,
64,Sunday Jun 9,boxscore,SFG,,LAD,L,0,1,,26-38,5,18.0,Buehler,Bumgarner,Jansen,2:31,D,34098,.19,--,
65,Tuesday Jun 11,boxscore,SFG,,SDP,W,6,5,,27-38,5,16.5,Melancon,Wingenter,Smith,3:01,N,28535,.15,+,
66,Wednesday Jun 12,boxscore,SFG,,SDP,W,4,2,,28-38,5,16.0,Anderson,Lucchesi,Smith,2:52,N,31188,.19,++,
67,Friday Jun 14,boxscore,SFG,,MIL,W,5,3,,29-38,5,16.5,Pomeranz,Davies,Smith,3:01,N,35106,.21,+++,
68,Saturday Jun 15,boxscore,SFG,,MIL,W,8,7,,30-38,5,15.5,Gott,Guerra,Smith,3:06,D,34560,.24,++++,
69,Sunday Jun 16,boxscore,SFG,,MIL,L,3,5,,30-39,5,16.5,Albers,Samardzija,Hader,3:18,D,34603,.28,-,
70,Monday Jun 17,boxscore,SFG,@,LAD,W,3,2,,31-39,5,15.5,Beede,Maeda,Smith,3:11,N,42479,.25,+,
71,Tuesday Jun 18,boxscore,SFG,@,LAD,L,0,9,,31-40,5,16.5,Kershaw,Anderson,,2:59,N,48219,.29,-,
72,Wednesday Jun 19,boxscore,SFG,@,LAD,L,2,9,,31-41,5,17.5,Floro,Pomeranz,,2:47,N,43802,.24,--,
73,Thursday Jun 20,boxscore,SFG,@,LAD,L,8,9,,31-42,5,18.5,Chargois,Bumgarner,Jansen,3:25,N,43742,.19,---,
74,Friday Jun 21,boxscore,SFG,@,ARI,W,11,5,,32-42,5,18.5,Samardzija,Clarke,,3:09,N,29312,.17,+,
75,Saturday Jun 22,boxscore,SFG,@,ARI,W,7,4,,33-42,5,18.5,Gott,Godley,Smith,3:20,N,32082,.19,++,
76,Sunday Jun 23,boxscore,SFG,@,ARI,L-wo,2,3,10,33-43,5,19.5,Andriese,Melancon,,3:13,D,25071,.25,-,
77,Monday Jun 24,boxscore,SFG,,COL,L,0,2,,33-44,5,19.5,Gray,Pomeranz,Davis,2:45,N,30018,.23,--,
78,Tuesday Jun 25,boxscore,SFG,,COL,W,4,2,,34-44,5,19.5,Bumgarner,González,Smith,2:43,N,31458,.17,+,
79,Wednesday Jun 26,boxscore,SFG,,COL,L,3,6,,34-45,5,19.5,Márquez,Samardzija,Davis,2:54,D,33765,.22,-,
80,Thursday Jun 27,boxscore,SFG,,ARI,L,1,5,,34-46,5,20.5,Young,Beede,,2:42,N,30790,.16,--,
81,Friday Jun 28,boxscore,SFG,,ARI,W,6,3,,35-46,5,19.5,Anderson,Kelly,,3:07,N,35391,.13,+,
82,Saturday Jun 29,boxscore,SFG,,ARI,L,3,4,,35-47,5,19.5,Greinke,Dyson,Holland,3:18,N,31600,.15,-,
83,Sunday Jun 30,boxscore,SFG,,ARI,W,10,4,,36-47,5,19.5,Bumgarner,Ray,,3:09,D,31778,.11,+,
84,Monday Jul 1,boxscore,SFG,@,SDP,W,13,2,,37-47,5,19.0,Samardzija,Allen,,3:12,N,25274,.14,++,
85,Tuesday Jul 2,boxscore,SFG,@,SDP,W,10,4,,38-47,5,19.0,Beede,Strahm,,3:12,N,24007,.19,+++,
86,Wednesday Jul 3,boxscore,SFG,@,SDP,W,7,5,,39-47,5,19.0,Gott,Perdomo,Smith,3:00,N,33905,.22,++++,
87,Friday Jul 5,boxscore,SFG,,STL,L,4,9,,39-48,5,19.5,Hudson,Pomeranz,,3:23,N,37603,.25,-,
88,Saturday Jul 6,boxscore,SFG,,STL,W,8,4,,40-48,5,18.5,Dyson,Mikolas,,3:13,N,32487,.21,+,
89,Sunday Jul 7,boxscore,SFG,,STL,W,1,0,,41-48,5,17.5,Samardzija,Flaherty,Smith,2:19,D,33841,.26,++,
90,Friday Jul 12,boxscore,SFG,@,MIL,W,10,7,10,42-48,5,16.5,Smith,Albers,,3:33,N,40186,.29,+++,
91,Saturday Jul 13,boxscore,SFG,@,MIL,L-wo,4,5,,42-49,5,17.5,Jeffress,Moronta,,3:54,N,42324,.35,-,
92,Sunday Jul 14,boxscore,SFG,@,MIL,W,8,3,,43-49,5,17.5,Beede,Burnes,,3:26,D,43259,.28,+,
93,Monday Jul 15 (1),boxscore,SFG,@,COL,W,19,2,,44-49,5,17.0,Samardzija,Márquez,,3:15,D,26434,.36,++,2019-05-08 (Rain)
94,Monday Jul 15 (2),boxscore,SFG,@,COL,W,2,1,,45-49,5,17.0,Rodríguez,González,Smith,2:42,N,34424,.42,+++,
95,Tuesday Jul 16,boxscore,SFG,@,COL,W,8,4,10,46-49,3,16.0,Smith,Davis,,3:33,N,47413,.49,++++,
96,Wednesday Jul 17,boxscore,SFG,@,COL,W,11,8,,47-49,3,16.0,Holland,Gray,Melancon,3:28,D,40157,.53,+++++,
97,Thursday Jul 18,boxscore,SFG,,NYM,W-wo,3,2,16,48-49,3,15.0,Jerez,Mazza,,4:47,N,36862,.57,++++++,
98,Friday Jul 19,boxscore,SFG,,NYM,W-wo,1,0,10,49-49,3,15.0,Dyson,Rhame,,2:51,N,32861,.63,+++++++,
99,Saturday Jul 20,boxscore,SFG,,NYM,L,4,11,,49-50,3,16.0,Lockett,Samardzija,,2:50,D,33860,.66,-,
100,Sunday Jul 21,boxscore,SFG,,NYM,W-wo,3,2,12,50-50,2,16.0,Gott,Gsellman,,3:28,D,35406,.62,+,
101,Monday Jul 22,boxscore,SFG,,CHC,W,5,4,,51-50,2,15.5,Gott,Strop,Dyson,2:50,N,37119,.72,++,
102,Tuesday Jul 23,boxscore,SFG,,CHC,W-wo,5,4,13,52-50,2,14.5,Coonrod,Brach,,3:45,N,39747,.78,+++,
103,Wednesday Jul 24,boxscore,SFG,,CHC,L,1,4,,52-51,2,14.5,Ryan,Beede,Kimbrel,2:58,D,37746,.87,-,
104,Friday Jul 26,boxscore,SFG,@,SDP,W,2,1,11,53-51,2,14.5,Melancon,Allen,Smith,3:32,N,41951,.70,+,
105,Saturday Jul 27,boxscore,SFG,@,SDP,L,1,5,,53-52,2,15.5,Quantrill,Anderson,,3:11,N,41371,.80,-,
106,Sunday Jul 28,boxscore,SFG,@,SDP,W,7,6,,54-52,2,14.5,Bumgarner,Perdomo,Smith,3:00,D,35087,.76,+,
107,Tuesday Jul 30,boxscore,SFG,@,PHI,L,2,4,,54-53,2,15.0,Smyly,Beede,Neris,2:47,N,32217,.93,-,
108,Wednesday Jul 31,boxscore,SFG,@,PHI,W,5,1,,55-53,2,15.0,Samardzija,Velasquez,,3:02,N,31313,.83,+,
109,Thursday Aug 1,boxscore,SFG,@,PHI,L,2,10,,55-54,2,16.0,Alvarez,Rodríguez,,3:04,D,28524,.96,-,
110,Friday Aug 2,boxscore,SFG,@,COL,L,4,5,,55-55,2,16.0,Díaz,Moronta,Oberg,2:50,N,40672,.76,--,
111,Saturday Aug 3,boxscore,SFG,@,COL,W,6,5,,56-55,2,16.0,Coonrod,Estévez,Smith,3:42,N,47540,.70,+,
